delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,1000,exp,4,3,51,10,326.16820510011166,,326.1544961000327,326.16820510011166,327.16923260013573,327.16923260013573,327.16923260013573,328.0516607000027,space,0.8674533998128027,None,328.0521329001058,328.4519347667849,328.7840903000906,328.7517182000447,328.7517643000465,328.7840903000906,328.7840903000906,328.7840903000906,331.2690286000725,100,1,[2.5141227999702096],[2.5141397998668253],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,4,4,52,9,331.2849517001305,,331.2706003000494,331.2849517001305,332.2852155000437,332.2852155000437,332.2852155000437,333.82064349995926,space,1.517930599860847,None,333.82154519995674,333.93527296680645,334.26720470003784,334.23126569995657,334.23132400005125,334.26720470003784,334.26720470003784,334.26720470003784,336.3372043001,100,1,[2.102534000063315],[2.102550100069493],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,4,5,53,5,336.35195980011486,,336.33872360014357,336.35195980011486,337.35199240013026,337.35199240013026,337.35199240013026,338.1868358000647,space,0.8177114999853075,None,338.18776610004716,338.90265226673023,339.2338064000942,339.2023147,339.20236320002005,339.2338064000942,339.2338064000942,339.2338064000942,341.10347390011884,200,1,[1.8982095001265407],[1.8982244001235813],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,4,6,54,11,341.11865520011634,,341.10509070008993,341.11865520011634,342.1183879999444,342.1183879999444,342.1183879999444,342.92125010001473,space,0.7953723999671638,None,342.92236620001495,343.6354224666177,343.96694350009784,343.93182680010796,343.931900100084,343.96694350009784,343.96694350009784,343.96694350009784,346.1192278000526,300,1,[2.1837421997915953],[2.183758699800819],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,4,7,55,4,346.13487830013037,,346.120790499961,346.13487830013037,347.13509849994443,347.13509849994443,347.13509849994443,347.47092170012183,space,0.3275005999021232,None,347.471888900036,347.8854332666999,348.21719180000946,348.18159710010514,348.18165939999744,348.21719180000946,348.21719180000946,348.21719180000946,350.22019929997623,100,1,[2.034932899987325],[2.03494879999198],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,4,8,56,1,350.2350149000995,,350.2217115999665,350.2350149000995,351.2358699000906,351.2358699000906,351.2358699000906,351.9043650000822,space,0.6622081000823528,None,351.90538859996013,352.31888096669377,352.65021250001155,352.6113068999257,352.6113569000736,352.65021250001155,352.65021250001155,352.65021250001155,357.13738379999995,200,1,[4.523146399995312],[4.52316250000149],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,4,9,57,0,357.1514586999547,,357.13871029997244,357.1514586999547,358.1521930000745,358.1521930000745,358.1521930000745,360.12037179991603,space,1.956223800079897,None,360.1214012999553,360.2353400667819,360.56700709997676,360.53193940012716,360.531993499957,360.56700709997676,360.56700709997676,360.56700709997676,362.6859353999607,100,1,[2.151213899953291],[2.1512444999534637],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,4,10,58,7,362.70245789992623,,362.68749010004103,362.70245789992623,363.70281130005606,363.70281130005606,363.70281130005606,364.4206948999781,space,0.7032858999446034,None,364.42158919991925,364.83553546673306,365.1671909999568,365.13112960010767,365.13119430001825,365.1671909999568,365.1671909999568,365.1671909999568,367.1846380000934,200,1,[2.050093099940568],[2.0501081999391317],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,4,11,59,6,367.20127760013565,,367.18620400014333,367.20127760013565,368.18534730002284,368.18534730002284,368.2025566000957,369.00516379997134,space,0.8149421999696642,None,369.00620099995285,369.11859496665807,369.4505630999338,369.41159990010783,369.4116474001203,369.4505630999338,369.4505630999338,369.4505630999338,371.5856811001431,100,1,[2.171188799897209],[2.171206999802962],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,5,0,60,4,371.6014177999459,,371.5873241999652,371.6014177999459,372.602459799964,372.602459799964,372.602459799964,373.27190060005523,space,0.6660056000109762,None,373.2728989000898,373.68564106669896,374.0171823001001,373.9820522000082,373.9821536000818,374.0171823001001,374.0171823001001,374.0171823001001,376.07013080012985,100,1,[2.084054399980232],[2.0840692999772727],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,5,1,61,11,376.08498809998855,,376.07191730011255,376.08498809998855,377.08574000000954,377.08574000000954,377.08574000000954,377.6207391999196,space,0.5253352001309395,None,377.62161749997176,378.3352778666342,378.6673081999179,378.63171460013837,378.6317748001311,378.6673081999179,378.6673081999179,378.6673081999179,383.1037228999194,200,1,[4.468307400122285],[4.468323400011286],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,5,2,62,1,383.1185697999317,,383.1053619000595,383.1185697999317,384.11885230010375,384.11885230010375,384.11885230010375,384.9045494000893,space,0.7774380999617279,None,384.90540100005455,385.31877626671144,385.6505120000802,385.61214009998366,385.6121884000022,385.6505120000802,385.6505120000802,385.6505120000802,387.73647210001945,100,1,[2.1213583000935614],[2.1214086001273245],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,5,3,63,0,387.7518539999146,,387.7380142000038,387.7518539999146,388.75215249997564,388.75215249997564,388.75215249997564,390.53842850006185,space,1.779359000036493,None,390.5395043999888,390.6517896666812,390.983746800106,390.95181290013716,390.9518613999244,390.983746800106,390.983746800106,390.983746800106,393.27025449997745,100,1,[2.31567190005444],[2.315689700189978],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,400,unexp,5,4,64,2,393.2849218000192,,393.27175569999963,393.2849218000192,394.28574419999495,394.28574419999495,394.28574419999495,395.40563670010306,space,1.112528300145641,None,395.40677609993145,396.1192062667726,396.45045180013403,396.41117909993045,396.4112253000494,396.45045180013403,396.45045180013403,396.45045180013403,398.38464309996925,300,1,[1.9707410000264645],[1.970754599897191],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,5,5,65,7,398.40149790002033,,398.38626329996623,398.40149790002033,399.38513860013336,399.38513860013336,399.40281679993495,399.83718729997054,space,0.44382379995658994,None,399.8380839000456,400.25237336667874,400.5841604999732,400.55187580012716,400.5519258000422,400.5841604999732,400.5841604999732,400.5841604999732,402.5015344999265,200,1,[1.9466383000835776],[1.9466528999619186],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,5,6,66,5,402.5186870000325,,402.5032126000151,402.5186870000325,403.50236860010773,403.50236860010773,403.51870550005697,403.97116770013236,space,0.46594549994915724,None,403.97217259998433,404.6853525667141,405.0171344000846,404.9812251001131,404.9812910000328,405.0171344000846,405.0171344000846,405.0171344000846,406.93503140006214,400,1,[1.9509148001670837],[1.9509298000484705],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,5,7,67,10,406.95142789999954,,406.9365163000766,406.95142789999954,407.9355941999238,407.9355941999238,407.95193649991415,408.4542553999927,space,0.5080401001032442,None,408.45562550006434,408.8695690667412,409.2003506999463,409.1612762999721,409.1613249001093,409.2003506999463,409.2003506999463,409.2003506999463,411.67156459996477,100,1,[2.5073951999656856],[2.507414599880576],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,5,8,68,8,411.68528819992207,,411.6730744999368,411.68528819992207,412.6854739000555,412.6854739000555,412.6854739000555,413.1384012999479,space,0.44658029987476766,None,413.13925700006075,413.8522739667135,414.1846612000372,414.1513672999572,414.1514498000033,414.1846612000372,414.1846612000372,414.1846612000372,416.56944769993424,300,1,[2.4151927998755127],[2.4152106000110507],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,5,9,69,6,416.58530790009536,,416.5709979000967,416.58530790009536,417.58506620000117,417.58506620000117,417.58506620000117,418.13844819995575,space,0.5471949998755008,None,418.13942179991864,418.2522192667859,418.58371439995244,418.5519016000908,418.5519644001033,418.58371439995244,418.58371439995244,418.58371439995244,420.8683571999427,200,1,[2.312617499846965],[2.3126271998044103],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,5,10,70,9,420.8833198000211,,420.8693844000809,420.8833198000211,421.8686119001359,421.8686119001359,421.88500449992716,423.0715262000449,space,1.1999807001557201,None,423.0724943999667,423.18563306663805,423.5004175999202,423.4753235001117,423.4753696999978,423.5004175999202,423.5004175999202,423.5004175999202,425.7186080000829,100,1,[2.2405018000863492],[2.2405179000925273],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,5,11,71,3,425.7348849000409,,425.7202169999946,425.7348849000409,426.73476690007374,426.73476690007374,426.73476690007374,427.52114790002815,space,0.77859599981457,None,427.5220081000589,427.6365872666395,427.9675871001091,427.93930710013956,427.9393537999131,427.9675871001091,427.9675871001091,427.9675871001091,429.91997970012017,100,1,[1.9782023001462221],[1.9782172001432627],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,6,0,72,10,429.9347729999572,,429.92155530001037,429.9347729999572,430.93592939991504,430.93592939991504,430.93592939991504,431.3217414000537,space,0.3786947000771761,None,431.32304330007173,431.73563866672725,432.06772330007516,432.0334338999819,432.0335405000951,432.06772330007516,432.06772330007516,432.06772330007516,434.2179972999729,100,1,[2.182002200046554],[2.182010499993339],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,400,unexp,6,1,73,2,434.23329730005935,,434.2189482001122,434.23329730005935,435.22778880014084,435.22778880014084,435.2509940001182,435.7385734000709,space,0.4983457000926137,None,435.7400573999621,436.4502354667677,436.7830837001093,436.7659112000838,436.7659873000812,436.7830837001093,436.7830837001093,436.7830837001093,439.5509745001327,200,1,[2.783340300200507],[2.7833463000133634],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,6,2,74,0,439.5666974999476,,439.5515606000554,439.5666974999476,440.5519872000441,440.5519872000441,440.56819500005804,440.9207178999204,space,0.3656068998388946,None,440.9220267001074,441.0346910667761,,441.30109530012123,441.30114719993435,441.33326240000315,441.33326240000315,441.33326240000315,444.16840149997734,100,1,[2.8647094999905676],[2.8647184998262674],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,6,3,75,11,444.18366140010767,,444.16899939998984,444.18366140010767,445.18378349998966,445.18378349998966,445.18378349998966,445.6693790999707,space,0.4814949999563396,None,445.66989269992337,446.3839076667248,446.6996242001187,446.6804969001096,446.6805201000534,446.6996242001187,446.6996242001187,446.6996242001187,450.11918030004017,200,1,[3.4365801999811083],[3.4365964999888092],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,6,4,76,7,450.13548159995116,,450.12083230004646,450.13548159995116,451.1340423000511,451.1340423000511,451.15166760003194,451.7391240999568,space,0.6004387000575662,None,451.7399552001152,452.152104866753,,452.43091710004956,452.4309477999341,452.4495963000227,452.4495963000227,452.4495963000227,454.8359284000471,100,1,[2.403094799956307],[2.403104400029406],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,6,5,77,8,454.8503181999549,,454.8366298000328,454.8503181999549,455.8503658999689,455.8503658999689,455.8503658999689,456.9874990999233,space,1.1316098999232054,None,456.9884981000796,457.70062466670447,458.0162351001054,457.99249779991806,457.9925277000293,458.0162351001054,458.0162351001054,458.0162351001054,459.8848055000417,300,1,[1.8909489000216126],[1.890955900074914],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,6,6,78,1,459.9002282000147,,459.8854666000698,459.9002282000147,460.9006378999911,460.9006378999911,460.9006378999911,461.521331399912,space,0.6028697998262942,None,461.52250190009363,461.9359431667874,462.26703360001557,462.2371690000873,462.2372423000634,462.26703360001557,462.26703360001557,462.26703360001557,466.23533920012414,100,1,[3.99518910003826],[3.995197599986568],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,6,7,79,4,466.25087999994867,,466.23668380011804,466.25087999994867,467.25211340002716,467.25211340002716,467.25211340002716,467.87051560007967,space,0.6163788000121713,None,467.87133549991995,468.28480516659715,468.61663129995577,468.58578859991394,468.5858275000937,468.61663129995577,468.61663129995577,468.61663129995577,470.78577690012753,100,1,[2.1976431999355555],[2.1976588000543416],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,6,8,80,9,470.80065850005485,,470.78707560012117,470.80065850005485,471.8020492999349,471.8020492999349,471.8020492999349,473.20329839992337,space,1.393086199881509,None,473.2042056999635,473.31717826665067,,473.60264850012027,473.602675500093,473.6164172999561,473.6164172999561,473.6164172999561,476.2010194999166,100,1,[2.5970341998618096],[2.5970405999105424],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,6,9,81,6,476.2172060001176,,476.2016616000328,476.2172060001176,477.20195879996754,477.20195879996754,477.21842880011536,477.7369299000129,space,0.5309285998810083,None,477.73809590004385,477.8505406666702,,478.1079544001259,478.10797620005906,478.1329618000891,478.1329618000891,478.1329618000891,480.18512140004896,100,1,[2.0758989001624286],[2.0759080999996513],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,6,10,82,3,480.2006224000361,,480.1858067000285,480.2006224000361,481.20069720014,481.20069720014,481.20069720014,481.65165639994666,space,0.4390457000117749,None,481.652392399963,481.7682481667182,482.0842289000284,482.0556876999326,482.0557510999497,482.0842289000284,482.0842289000284,482.0842289000284,484.2685257999692,100,1,[2.2101625001523644],[2.210177200147882],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,6,11,83,5,484.2835754000116,,484.2692301000934,484.2835754000116,485.26677160011604,485.26677160011604,485.28347799996845,486.81838850001805,space,1.5452892000321299,None,486.819100700086,487.51821486658105,487.8500471999869,487.8166068000719,487.81666120002046,487.8500471999869,487.8500471999869,487.8500471999869,490.0354691001121,200,1,[2.2159705001395196],[2.215978299966082],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,7,0,84,3,490.05034830002114,,490.0360554000363,490.05034830002114,491.03517120005563,491.03517120005563,491.05179150006734,491.7532905000262,space,0.705229900078848,None,491.7542942999862,491.86797046667584,,492.1383640000131,492.13845190010034,492.1676745999139,492.1676745999139,492.1676745999139,494.4011280001141,100,1,[2.2582640000618994],[2.258270800113678],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,7,1,85,8,494.4169505001046,,494.40175319998525,494.4169505001046,495.4019454000518,495.4019454000518,495.4192141001113,496.15386810014024,space,0.74024170008488,None,496.1548907000106,496.8687203666816,,497.1464815000072,497.1465251999907,497.18384249997325,497.18384249997325,497.18384249997325,499.3353724000044,300,1,[2.186744299950078],[2.186753199901432],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,7,2,86,0,499.35048380005173,,499.33610920002684,499.35048380005173,500.3521732999943,500.3521732999943,500.3521732999943,500.8535933000967,space,0.4879477999638766,None,500.85480420012027,500.96815426677153,501.30025720014237,501.27091399999335,501.2709979999345,501.30025720014237,501.30025720014237,501.30025720014237,503.2842711999547,100,1,[2.0115753000136465],[2.0115809000562876],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,7,3,87,6,503.30042949994095,,503.2849457000848,503.30042949994095,504.30020279996097,504.30020279996097,504.30020279996097,505.2023434001021,space,0.900358600076288,None,505.2027263001073,505.31761666672924,505.6329580999445,505.610970800044,505.6109929999802,505.6329580999445,505.6329580999445,505.6329580999445,507.9687648001127,200,1,[2.3563369000330567],[2.3563471001107246],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,7,4,88,9,507.983739099931,,507.96939769992605,507.983739099931,508.98417980014347,508.98417980014347,508.98417980014347,509.46832320000976,space,0.47369800019077957,None,509.4688276001252,509.58432436670796,509.9000496000517,509.88224530010484,509.8823047999758,509.9000496000517,509.9000496000517,509.9000496000517,512.4023021000903,100,1,[2.518463799962774],[2.518471600022167],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,7,5,89,11,512.4173246000428,,512.4031118999701,512.4173246000428,513.4027929001022,513.4027929001022,513.4198054000735,513.8047037001234,space,0.39909580000676215,None,513.8057673999574,514.5170874666112,514.8332255999558,514.8120349999517,514.8120669999626,514.8332255999558,514.8332255999558,514.8332255999558,517.4191612999421,400,1,[2.6053718000184745],[2.6053794999606907],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
